GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,R
Lineups,-203200-1626167-1627734-1627747-1627763-,J. Holiday - M. Turner - D. Sabonis - C. LeVert - M. Brogdon,1610612754,IND,10,4,6,0.4,91,111.8,114,106.7,103.7,5.1,10.3,0.575,2.88,17.7,0.267,0.8,0.513,0.086,0.522,0.545,98.9,99.38,82.82,186,0.509,295,591,17121,9083,109,6255,9352,6544,7551,1611,6589,6584,6350,6533,8332,7171,8146,11739,7780,0.7090000000000001
Lineups,-201563-203124-203926-1627758-1628373-,M. Beasley - K. O'Quinn - D. McDermott - R. Baker - F. Ntilikina,1610612752,NYK,15,7,8,0.467,120,114.4,113.8,108.4,106.9,6,6.9,0.558,2,18.1,0.274,0.685,0.496,0.121,0.559,0.592,95.8,96.76,80.63,239,0.537,231,316,13685,7031,98,4405,8044,5367,5838,1649,4782,4970,7379,7332,7510,4802,5129,10239,5633,0.7028333333333334
Lineups,-201160-203094-203506-203932-1626209-,J. Smith - A. Nicholson - V. Oladipo - A. Gordon - M. Hezonja,1610612753,ORL,9,5,4,0.556,58,104.5,104.3,96,94.1,8.5,10.2,0.5,1.32,16.2,0.265,0.643,0.467,0.162,0.552,0.577,95.9,96.98,80.82,117,0.556,692,630,11570,5084,296,4654,5449,4670,5620,3251,5194,5038,7574,7057,8217,4175,4657,8866,5045,0.7009999999999998
Lineups,-203081-203507-1626171-1626192-1630699-,D. Lillard - G. Antetokounmpo - B. Portis - P. Connaughton - M. Beauchamp,1610612749,MIL,14,11,3,0.786,51,117,113.7,118.2,120.9,-1.2,-7.2,0.538,3.11,17.1,0.311,0.778,0.509,0.077,0.547,0.575,105.7,106.11,88.43,117,0.501,183,99,14293,5034,276,6210,10006,8838,7932,1092,6996,5703,6070,6052,7143,6517,7069,7456,7110,0.6889999999999998
Lineups,-101109-101114-101135-202083-202718-,R. Felton - D. Williams - D. Lee - W. Matthews - C. Parsons,1610612742,DAL,10,4,6,0.4,53,108.6,104.6,101.9,99.1,6.7,5.5,0.522,1.5,16.7,0.261,0.789,0.553,0.148,0.549,0.576,96.9,100.08,83.4,108,0.503,566,851,12211,6756,324,4621,5775,5049,5584,2662,4561,5071,4763,3982,7855,4228,4672,7652,5774,0.6619999999999999
Lineups,-201976-1627736-1629020-1629675-1630162-,P. Beverley - M. Beasley - J. Vanderbilt - N. Reid - A. Edwards,1610612750,MIN,11,5,6,0.455,62,106,104.8,109.4,111.9,-3.4,-7.1,0.58,1.71,16.6,0.292,0.727,0.48,0.136,0.5,0.521,98.4,97.78,81.48,125,0.456,228,397,17121,8990,211,7298,10200,9659,7522,3586,7765,6167,8241,9408,10474,7316,8721,12580,8945,0.6583333333333334
Lineups,-200768-201942-201960-202685-1626181-,K. Lowry - D. DeRozan - D. Carroll - J. Valanciunas - N. Powell,1610612761,TOR,12,6,6,0.5,62,102.2,103.9,113.7,116.5,-11.5,-12.7,0.417,0.83,12.3,0.25,0.649,0.451,0.186,0.545,0.593,101.4,99.36,82.8,129,0.428,378,436,12479,5237,266,5101,8476,7658,7424,5121,7133,5064,7723,7546,9333,4404,4528,8067,6933,0.6450000000000005
Lineups,-1628392-1629628-1630167-1630193-1630540-,I. Hartenstein - R. Barrett - O. Toppin - I. Quickley - M. McBride,1610612752,NYK,17,9,8,0.529,93,106.9,106.7,111.9,110.7,-4.9,-3.9,0.582,2.42,16.9,0.306,0.74,0.507,0.098,0.487,0.516,99.9,100.5,83.75,193,0.444,88,111,16639,7031,117,7374,9159,9051,7317,1918,6938,5831,7622,6339,8242,9491,9143,11235,8897,0.6448333333333334
Lineups,-201609-201949-204020-1626196-1628389-,G. Dragic - J. Johnson - T. Johnson - J. Richardson - B. Adebayo,1610612748,MIA,14,5,9,0.357,86,107.5,104.4,105.4,103.2,2,1.2,0.615,1.6,19.8,0.2,0.807,0.528,0.165,0.593,0.598,100.1,102.63,85.52,182,0.498,263,556,13747,7365,158,5363,7734,5760,5073,2899,4109,6275,5066,4935,9101,4171,4982,7855,6459,0.6426666666666667
Lineups,-202324-202330-202344-202714-203918-,D. Favors - G. Hayward - T. Booker - S. Mack - R. Hood,1610612762,UTA,11,4,7,0.364,52,98.9,99.1,108.9,103.8,-10,-4.7,0.659,1.26,19,0.347,0.796,0.583,0.215,0.539,0.551,95.2,97.45,81.21,107,0.478,482,851,12379,6928,328,6421,7530,6953,4277,3295,3756,3323,4730,3361,9914,4370,5310,8672,6281,0.6408333333333334
Lineups,-2546-203918-1628385-1629014-1629018-,C. Anthony - R. Hood - H. Giles III - A. Simons - G. Trent Jr.,1610612757,POR,10,7,3,0.7,57,104.7,102.6,107.5,106.8,-2.8,-4.2,0.455,1.33,14.2,0.105,0.721,0.424,0.129,0.559,0.574,97.9,99.22,82.69,116,0.446,271,190,13478,5226,205,6413,8080,8025,8715,3799,8002,7860,7341,9280,8839,5630,6367,10528,7722,0.6399999999999999
Lineups,-201145-203115-203999-1628420-1628432-,J. Green - W. Barton - N. Jokic - M. Morris - D. Reed,1610612743,DEN,7,3,4,0.429,49,117,117.5,123.6,125.5,-6.6,-8,0.683,1.87,20.6,0.262,0.735,0.516,0.155,0.575,0.623,96.8,95.87,79.89,97,0.498,612,956,16599,9025,297,5680,12119,9739,5396,3399,4522,6654,8164,6478,11421,6048,5936,13494,8269,0.6348333333333334
Lineups,-203081-203468-203496-203994-1626181-,D. Lillard - C. McCollum - R. Covington - J. Nurkic - N. Powell,1610612757,POR,17,9,8,0.529,274,111.8,112.1,112,111.2,-0.1,0.8,0.635,2.32,19.2,0.255,0.801,0.52,0.115,0.549,0.571,102.7,102.93,85.77,589,0.509,86,106,17279,7214,21,6479,10148,7297,6709,2078,5819,6693,6348,6411,9581,6704,7426,9793,7788,0.6185000000000003
Lineups,-200746-201158-201942-201988-202722-,L. Aldridge - M. Belinelli - D. DeRozan - P. Mills - D. Bertans,1610612759,SAS,39,23,16,0.59,109,118.3,110.1,117.9,110.9,0.4,-0.8,0.463,1.57,14,0.213,0.722,0.487,0.113,0.561,0.616,101.7,108.75,90.63,248,0.519,16,21,14822,5784,106,5415,8861,7872,8571,3253,7715,6686,7113,7823,8106,5148,4944,6958,6304,0.6080000000000001
Lineups,-202710-203482-1629130-1629134-1629644-,J. Butler - K. Olynyk - D. Robinson - K. Nunn - K. Okpala,1610612748,MIA,7,6,1,0.857,57,109.3,111.4,107.9,107.8,1.3,3.6,0.766,3.27,22.4,0.186,0.714,0.426,0.096,0.514,0.556,97.8,96.96,80.8,114,0.526,542,254,4787,4811,202,5651,8178,6073,3682,820,3223,7014,7363,9266,7515,6326,6884,11411,6284,0.603
Lineups,-200765-201577-202703-202710-1627756-,R. Rondo - R. Lopez - N. Mirotic - J. Butler - D. Valentine,1610612741,CHI,17,10,7,0.588,98,112.8,112.3,110.9,111.1,1.9,1.2,0.753,3.05,21.9,0.237,0.742,0.484,0.103,0.537,0.57,96.5,96.63,80.52,195,0.517,194,187,12638,5079,141,4331,7958,5338,2799,596,2556,5711,5905,6889,6404,4556,5062,9191,5505,0.5925
Lineups,-203496-203952-1626157-1626203-1629633-,R. Covington - A. Wiggins - K. Towns - T. Graham - J. Culver,1610612750,MIN,8,4,4,0.5,75,113.7,114.1,100.4,101.2,13.3,12.9,0.529,2.25,16.1,0.289,0.821,0.557,0.098,0.52,0.562,106.4,105.82,88.18,163,0.569,541,642,12905,5655,149,4776,7429,4887,6274,1503,6076,4761,4917,4173,6671,5669,6160,7764,5212,0.5911666666666671
Lineups,-202693-203083-203471-203484-1628398-,M. Morris - A. Drummond - D. Schroder - K. Caldwell-Pope - K. Kuzma,1610612747,LAL,5,1,4,0.2,70,114.9,112.5,114.5,119.3,0.4,-6.8,0.678,1.54,19.8,0.29,0.79,0.54,0.181,0.597,0.628,98.4,97.48,81.24,144,0.475,958,2861,14165,8520,155,5472,9477,8199,4576,3356,4919,4930,5992,4981,10679,4910,5020,11217,7275,0.5719999999999998
Lineups,-202329-203459-203468-203486-203943-,A. Aminu - A. Crabbe - C. McCollum - M. Plumlee - N. Vonleh,1610612757,POR,10,5,5,0.5,86,103.4,102.3,104.1,102.3,-0.6,0,0.561,1.61,16.4,0.173,0.716,0.456,0.131,0.521,0.549,95.1,96.46,80.39,175,0.513,566,630,11980,5175,168,4777,7440,6652,5290,2581,5167,6633,6067,7294,7123,4664,5358,9043,5669,0.5666666666666667
Lineups,-2544-201566-1626169-1628370-1630559-,L. James - R. Westbrook - S. Johnson - M. Monk - A. Reaves,1610612747,LAL,10,4,6,0.4,75,117.9,118,107.1,108,10.8,10,0.589,2.53,19.5,0.222,0.7,0.488,0.106,0.559,0.604,104.3,103.85,86.54,161,0.578,295,591,17121,9083,144,5649,9719,6551,7439,1753,5686,7699,8719,9292,9125,6446,6417,9402,6466,0.5614999999999997
Lineups,-202691-203110-1626172-1628978-1629673-,K. Thompson - D. Green - K. Looney - D. DiVincenzo - J. Poole,1610612744,GSW,22,15,7,0.682,147,116.3,114,115.3,114.6,1,-0.5,0.664,2.23,19.4,0.345,0.688,0.519,0.127,0.545,0.567,101.6,102.94,85.78,314,0.501,52,29,16565,6049,63,6507,9765,8832,6370,2079,5775,4465,8369,6189,9645,7059,7927,9907,7498,0.5486666666666666
Lineups,-201143-202699-1627732-1627788-1629680-,A. Horford - T. Harris - B. Simmons - F. Korkmaz - M. Thybulle,1610612755,PHI,28,17,11,0.607,156,103.7,101.8,105.8,102.7,-2.2,-0.9,0.627,1.62,19.1,0.176,0.697,0.44,0.158,0.563,0.573,98.9,101.3,84.42,329,0.496,20,20,13738,5427,50,5817,7479,7267,5168,2938,4386,6840,7085,8225,9003,4931,5794,9595,6528,0.5453333333333332
Lineups,-2738-201609-1628389-1629130-1629134-,A. Iguodala - G. Dragic - B. Adebayo - D. Robinson - K. Nunn,1610612748,MIA,12,6,6,0.5,48,111.8,110.1,106.7,106.7,5.1,3.4,0.675,1.59,18.4,0.239,0.731,0.5,0.156,0.552,0.61,106.2,107,89.16,109,0.523,172,254,14594,6055,275,5775,8045,6088,4588,3323,5401,6171,7217,5603,9849,5771,5522,7035,6355,0.5358333333333334
Lineups,-200768-1626181-1627783-1627832-1628449-,K. Lowry - N. Powell - P. Siakam - F. VanVleet - C. Boucher,1610612761,TOR,15,5,10,0.333,79,119.4,113.9,113.9,111.2,5.5,2.7,0.644,2.35,19,0.256,0.714,0.482,0.111,0.579,0.611,104.9,108.73,90.61,180,0.518,101,370,14781,7835,128,5381,8600,6141,5607,1750,5177,5400,7363,7930,7928,5221,5496,6348,6435,0.53
